"POLITICO";"SOBRENOME";"NOME_MINUSCULA";"NOME_CASA_MINUSCULA";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"PAULO FEIJÓ";"FEIJÓ";"paulo feijó";"paulo feijo";"PAULO FEIJO";"PR";"RJ";1216;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189832"
"PAULO FERREIRA";"FERREIRA";"paulo ferreira";"paulo ferreira";"PAULO FERREIRA";"PT";"RS";2479;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189833"
"PAULO FOLETTO";"FOLETTO";"paulo foletto";"paulo foletto";"PAULO FOLETTO";"PSB";"ES";2317;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189834"
"PAULO FREIRE";"FREIRE";"paulo freire";"paulo freire";"PAULO FREIRE";"PR";"SP";2301;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189835"
"PAULO HENRIQUE LUSTOSA";"LUSTOSA";"paulo henrique lustosa";"paulo henrique lustosa";"PAULO HENRIQUE LUSTOSA";"PMDB";"CE";1905;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189836"
"PAULO LIMA";"LIMA";"paulo lima";"paulo lima";"PAULO LIMA";"PMDB";"SP";884;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189837"
"PAULO MAGALHÃES";"MAGALHÃES";"paulo magalhães";"paulo magalhaes";"PAULO MAGALHAES";"PSD";"BA";1347;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189838"
"PAULO MALUF";"MALUF";"paulo maluf";"paulo maluf";"PAULO MALUF";"PP";"SP";1906;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189839"
"PAULO PEREIRA DA SILVA";"PEREIRA DA SILVA";"paulo pereira da silva";"paulo pereira da silva";"PAULO PEREIRA DA SILVA";"PDT";"SP";1903;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189840"
"PAULO PIAU";"PIAU";"paulo piau";"paulo piau";"PAULO PIAU";"PMDB";"MG";1907;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189841"
"PAULO PIMENTA";"PIMENTA";"paulo pimenta";"paulo pimenta";"PAULO PIMENTA";"PT";"RS";1642;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189842"
"PAULO RATTES";"RATTES";"paulo rattes";"paulo rattes";"PAULO RATTES";"PMDB";"RJ";1725;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189843"
"PAULO RENATO SOUZA";"SOUZA";"paulo renato souza";"paulo renato souza";"PAULO RENATO SOUZA";"PSDB";"SP";1908;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189844"
"PAULO ROBERTO PEREIRA";"PEREIRA";"paulo roberto pereira";"paulo roberto pereira";"PAULO ROBERTO PEREIRA";"PTB";"RS";1909;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189845"
"PAULO ROCHA";;"paulo rocha";"paulo rocha";"PAULO ROCHA";"PT";"PA";580;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189846"
"PAULO RUBEM SANTIAGO";"SANTIAGO";"paulo rubem santiago";"paulo rubem santiago";"PAULO RUBEM SANTIAGO";"PDT";"PE";1643;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189847"
"PAULO TADEU";"TADEU";"paulo tadeu";"paulo tadeu";"PAULO TADEU";"PT";"DF";2228;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189848"
"PAULO TEIXEIRA";"TEIXEIRA";"paulo teixeira";"paulo teixeira";"PAULO TEIXEIRA";"PT";"SP";1910;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189849"
"PAULO WAGNER";"WAGNER";"paulo wagner";"paulo wagner";"PAULO WAGNER";"PV";"RN";2257;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189850"
"PEDRO CHAVES";"CHAVES";"pedro chaves";"pedro chaves";"PEDRO CHAVES";"PMDB";"GO";1429;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189851"
"PEDRO EUGÊNIO";"EUGÊNIO";"pedro eugênio";"pedro eugenio";"PEDRO EUGENIO";"PT";"PE";1331;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189852"
"PEDRO FERNANDES";"FERNANDES";"pedro fernandes";"pedro fernandes";"PEDRO FERNANDES";"PTB";"MA";1302;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189853"
"PEDRO HENRY";"HENRY";"pedro henry";"pedro henry";"PEDRO HENRY";"PP";"MT";1227;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189854"
"PEDRO NOVAIS";"NOVAIS";"pedro novais";"pedro novais";"PEDRO NOVAIS";"PMDB";"MA";611;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189855"
"PEDRO PAULO";"PAULO";"pedro paulo";"pedro paulo";"PEDRO PAULO";"PMDB";"RJ";2386;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189856"
"PEDRO UCZAI";"UCZAI";"pedro uczai";"pedro uczai";"PEDRO UCZAI";"PT";"SC";2243;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189857"
"PEDRO VALADARES";"VALADARES";"pedro valadares";"pedro valadares";"PEDRO VALADARES";"DEM";"SE";667;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189858"
"PEDRO WILSON";"WILSON";"pedro wilson";"pedro wilson";"PEDRO WILSON";"PT";"GO";1149;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189859"
"PENNA";;"penna";"penna";"PENNA";"PV";"SP";2375;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189860"
"PEPE VARGAS";"VARGAS";"pepe vargas";"pepe vargas";"PEPE VARGAS";"PT";"RS";1911;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189861"
"PERPÉTUA ALMEIDA";"ALMEIDA";"perpétua almeida";"perpetua almeida";"PERPETUA ALMEIDA";"PCdoB";"AC";1645;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189862"
"PINTO ITAMARATY";"ITAMARATY";"pinto itamaraty";"pinto itamaraty";"PINTO ITAMARATY";"PSDB";"MA";1912;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189863"
"POLICARPO";;"policarpo";"policarpo";"POLICARPO";"PT";"DF";2422;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189864"
"POMPEO DE MATTOS";"MATTOS";"pompeo de mattos";"pompeo de mattos";"POMPEO DE MATTOS";"PDT";"RS";1458;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189865"
"PROFESSOR RUY PAULETTI";"PAULETTI";"professor ruy pauletti";"professor ruy pauletti";"PROFESSOR RUY PAULETTI";"PSDB";"RS";1915;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189866"
"PROFESSOR SETIMO";"SETIMO";"professor setimo";"professor setimo";"PROFESSOR SETIMO";"PMDB";"MA";1916;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189867"
"PROFESSOR VICTORIO GALLI";"GALLI";"professor victorio galli";"professor victorio galli";"PROFESSOR VICTORIO GALLI";"PMDB";"MT";1983;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189868"
"PROFESSORA DORINHA SEABRA REZENDE";"SEABRA";"professora dorinha seabra rezende";"professora dorinha seabra rezende";"PROFESSORA DORINHA SEABRA REZENDE";"DEM";"TO";2300;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189869"
"PROFESSORA MARCIVANIA";"MARCIVANIA";"professora marcivania";"professora marcivania";"PROFESSORA MARCIVANIA";"PT";"AP";2339;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189870"
"PROFESSORA RAQUEL TEIXEIRA";"TEIXEIRA";"professora raquel teixeira";"professora raquel teixeira";"PROFESSORA RAQUEL TEIXEIRA";"PSDB";"GO";1648;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189871"
"R. SÁ FILHO";"FILHO";"r. sá filho";"r. sa filho";"R. SA FILHO";"PSDB";"PI";2020;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189872"
"RAFAEL GUERRA";"GUERRA";"rafael guerra";"rafael guerra";"RAFAEL GUERRA";"PSDB";"MG";1360;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189873"
"RAIMUNDÃO";;"raimundão";"raimundao";"RAIMUNDAO";"PMDB";"CE";2293;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189874"
"RAIMUNDO GOMES DE MATOS";"GOMES DE MATOS";"raimundo gomes de matos";"raimundo gomes de matos";"RAIMUNDO GOMES DE MATOS";"PSDB";"CE";1244;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189875"
"RATINHO JUNIOR";"JUNIOR";"ratinho junior";"ratinho junior";"RATINHO JUNIOR";"PSC";"PR";1917;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189876"
"RAUL HENRY";"HENRY";"raul henry";"raul henry";"RAUL HENRY";"PMDB";"PE";1918;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189877"
"RAUL JUNGMANN";"JUNGMANN";"raul jungmann";"raul jungmann";"RAUL JUNGMANN";"PPS";"PE";1676;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189878"
"RAUL LIMA";"LIMA";"raul lima";"raul lima";"RAUL LIMA";"PSD";"RR";2400;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189879"
"REBECCA GARCIA";"GARCIA";"rebecca garcia";"rebecca garcia";"REBECCA GARCIA";"PP";"AM";1919;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189880"
"REGINALDO LOPES";"LOPES";"reginaldo lopes";"reginaldo lopes";"REGINALDO LOPES";"PT";"MG";1677;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189881"
"REGIS DE OLIVEIRA";"DE";"regis de oliveira";"regis de oliveira";"REGIS DE OLIVEIRA";"PSC";"SP";1152;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189882"
"REGUFFE";;"reguffe";"reguffe";"REGUFFE";"PDT";"DF";2284;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189883"
"REINALDO AZAMBUJA";"AZAMBUJA";"reinaldo azambuja";"reinaldo azambuja";"REINALDO AZAMBUJA";"PSDB";"MS";2290;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189884"
"REINALDO NOGUEIRA";"NOGUEIRA";"reinaldo nogueira";"reinaldo nogueira";"REINALDO NOGUEIRA";"PDT";"SP";1920;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189885"
"REINHOLD STEPHANES";"STEPHANES";"reinhold stephanes";"reinhold stephanes";"REINHOLD STEPHANES";"PSD";"PR";830;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189886"
"RENAN FILHO";"FILHO";"renan filho";"renan filho";"RENAN FILHO";"PMDB";"AL";2401;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189887"
"RENATO AMARY";"AMARY";"renato amary";"renato amary";"RENATO AMARY";"PSDB";"SP";1921;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189888"
"RENATO COZZOLINO";"COZZOLINO";"renato cozzolino";"renato cozzolino";"RENATO COZZOLINO";"PDT";"RJ";1680;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189889"
"RENATO MOLLING";"MOLLING";"renato molling";"renato molling";"RENATO MOLLING";"PP";"RS";1922;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189890"
"RENILDO CALHEIROS";"CALHEIROS";"renildo calheiros";"renildo calheiros";"RENILDO CALHEIROS";"PCdoB";"PE";652;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189891"
"RENZO BRAZ";"BRAZ";"renzo braz";"renzo braz";"RENZO BRAZ";"PP";"MG";2230;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189892"
"RIBAMAR ALVES";"ALVES";"ribamar alves";"ribamar alves";"RIBAMAR ALVES";"PSB";"MA";1597;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189893"
"RICARDO BARROS";"BARROS";"ricardo barros";"ricardo barros";"RICARDO BARROS";"PP";"PR";1155;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189894"
"RICARDO BERZOINI";"BERZOINI";"ricardo berzoini";"ricardo berzoini";"RICARDO BERZOINI";"PT";"SP";1411;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189895"
"RICARDO IZAR";"IZAR";"ricardo izar";"ricardo izar";"RICARDO IZAR";"PSD";"SP";2253;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189896"
"RICARDO IZAR (PAI)";"IZAR";"ricardo izar";"ricardo izar";"RICARDO IZAR";"PTB";"SP";332;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189896"
"RICARDO QUIRINO";"QUIRINO";"ricardo quirino";"ricardo quirino";"RICARDO QUIRINO";"PRB";"DF";1988;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189897"
"RICARDO TRIPOLI";"TRIPOLI";"ricardo tripoli";"ricardo tripoli";"RICARDO TRIPOLI";"PSDB";"SP";1923;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189898"
"RICARTE DE FREITAS";"FREITAS";"ricarte de freitas";"ricarte de freitas";"RICARTE DE FREITAS";"PTB";"MT";1463;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189899"
"RITA CAMATA";"CAMATA";"rita camata";"rita camata";"RITA CAMATA";"PSDB";"ES";175;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189900"
"ROBERTO ALVES";"ALVES";"roberto alves";"roberto alves";"ROBERTO ALVES";"PTB";"SP";2000;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189901"
"ROBERTO BALESTRA";"BALESTRA";"roberto balestra";"roberto balestra";"ROBERTO BALESTRA";"PP";"GO";356;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189902"
"ROBERTO BRITTO";"BRITTO";"roberto britto";"roberto britto";"ROBERTO BRITTO";"PP";"BA";1924;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189903"
"ROBERTO DE LUCENA";"LUCENA";"roberto de lucena";"roberto de lucena";"ROBERTO DE LUCENA";"PV";"SP";2282;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189904"
"ROBERTO DORNER";"DORNER";"roberto dorner";"roberto dorner";"ROBERTO DORNER";"PSD";"MT";2416;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189905"
"ROBERTO FREIRE";"FREIRE";"roberto freire";"roberto freire";"ROBERTO FREIRE";"PPS";"SP";116;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189906"
"ROBERTO MAGALHÃES";"MAGALHÃES";"roberto magalhães";"roberto magalhaes";"ROBERTO MAGALHAES";"DEM";"PE";654;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189907"
"ROBERTO ROCHA";"ROCHA";"roberto rocha";"roberto rocha";"ROBERTO ROCHA";"PSDB";"MA";1157;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189908"
"ROBERTO SANTIAGO";"SANTIAGO";"roberto santiago";"roberto santiago";"ROBERTO SANTIAGO";"PSD";"SP";1925;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189909"
"ROBERTO TEIXEIRA";"TEIXEIRA";"roberto teixeira";"roberto teixeira";"ROBERTO TEIXEIRA";"PP";"PE";2298;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189910"
"ROBSON TUMA";"TUMA";"robson tuma";"robson tuma";"ROBSON TUMA";"DEM";"SP";777;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189911"
"RODOVALHO";;"rodovalho";"rodovalho";"RODOVALHO";"PP";"DF";1927;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189912"
"RODRIGO BETHLEM";"BETHLEM";"rodrigo bethlem";"rodrigo bethlem";"RODRIGO BETHLEM";"PMDB";"RJ";2002;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189913"
"RODRIGO DE CASTRO";"CASTRO";"rodrigo de castro";"rodrigo de castro";"RODRIGO DE CASTRO";"PSDB";"MG";1928;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189914"
"RODRIGO GARCIA";"GARCIA";"rodrigo garcia";"rodrigo garcia";"RODRIGO GARCIA";"DEM";"SP";2249;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189915"
"RODRIGO MAIA";"MAIA";"rodrigo maia";"rodrigo maia";"RODRIGO MAIA";"DEM";"RJ";1388;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189916"
"RODRIGO ROCHA LOURES";"ROCHA LOURES";"rodrigo rocha loures";"rodrigo rocha loures";"RODRIGO ROCHA LOURES";"PMDB";"PR";1926;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189917"
"RODRIGO ROLLEMBERG";"ROLLEMBERG";"rodrigo rollemberg";"rodrigo rollemberg";"RODRIGO ROLLEMBERG";"PSB";"DF";1929;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189918"
"ROGÉRIO CARVALHO";"CARVALHO";"rogério carvalho";"rogerio carvalho";"ROGERIO CARVALHO";"PT";"SE";2291;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189919"
"ROGERIO LISBOA";"LISBOA";"rogerio lisboa";"rogerio lisboa";"ROGERIO LISBOA";"DEM";"RJ";1930;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189920"
"ROGÉRIO MARINHO";"MARINHO";"rogério marinho";"rogerio marinho";"ROGERIO MARINHO";"PSDB";"RN";1931;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189921"
"ROGÉRIO PENINHA MENDONÇA";"MENDONÇA";"rogério peninha mendonça";"rogerio peninha mendonca";"ROGERIO PENINHA MENDONCA";"PMDB";"SC";2244;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189922"
"ROGÉRIO ROSSO";"ROSSO";"rogério rosso";"rogerio rosso";"ROGERIO ROSSO";"PMDB";"DF";2031;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189923"
"ROGERIO SILVA";"SILVA";"rogerio silva";"rogerio silva";"ROGERIO SILVA";"PP";"MT";1162;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189924"
"ROMANNA REMOR";"REMOR";"romanna remor";"romanna remor";"ROMANNA REMOR";"PMDB";"SC";2472;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189925"
"ROMÁRIO";;"romário";"romario";"ROMARIO";"PSB";"RJ";2287;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189926"
"ROMERO RODRIGUES";"RODRIGUES";"romero rodrigues";"romero rodrigues";"ROMERO RODRIGUES";"PSDB";"PB";2335;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189927"
"RÔMULO GOUVEIA";"GOUVEIA";"rômulo gouveia";"romulo gouveia";"ROMULO GOUVEIA";"PSDB";"PB";1932;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189928"
"RONALDO BENEDET";"BENEDET";"ronaldo benedet";"ronaldo benedet";"RONALDO BENEDET";"PMDB";"SC";2354;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189929"
"RONALDO CAIADO";"CAIADO";"ronaldo caiado";"ronaldo caiado";"RONALDO CAIADO";"DEM";"GO";802;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189930"
"RONALDO CUNHA LIMA";"CUNHA LIMA";"ronaldo cunha lima";"ronaldo cunha lima";"RONALDO CUNHA LIMA";"PSDB";"PB";1684;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189931"
"RONALDO FONSECA";"FONSECA";"ronaldo fonseca";"ronaldo fonseca";"RONALDO FONSECA";"PR";"DF";2365;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189932"
"RONALDO LEITE";"LEITE";"ronaldo leite";"ronaldo leite";"RONALDO LEITE";"PHS";"AM";1992;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189933"
"RONALDO NOGUEIRA";"NOGUEIRA";"ronaldo nogueira";"ronaldo nogueira";"RONALDO NOGUEIRA";"PTB";"RS";2428;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189934"
"RONALDO ZULKE";"ZULKE";"ronaldo zulke";"ronaldo zulke";"RONALDO ZULKE";"PT";"RS";2303;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189935"
"ROSANE FERREIRA";"FERREIRA";"rosane ferreira";"rosane ferreira";"ROSANE FERREIRA";"PV";"PR";2393;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189936"
"ROSE DE FREITAS";"FREITAS";"rose de freitas";"rose de freitas";"ROSE DE FREITAS";"PMDB";"ES";177;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189937"
"ROSINHA DA ADEFAL";"ADEFAL";"rosinha da adefal";"rosinha da adefal";"ROSINHA DA ADEFAL";"PTdoB";"AL";2224;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189938"
"RUBENS BUENO";"BUENO";"rubens bueno";"rubens bueno";"RUBENS BUENO";"PPS";"PR";831;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189939"
"RUBENS OTONI";"OTONI";"rubens otoni";"rubens otoni";"RUBENS OTONI";"PT";"GO";1686;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189940"
"RUI COSTA";"COSTA";"rui costa";"rui costa";"RUI COSTA";"PT";"BA";2343;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189941"
"RUI PALMEIRA";"PALMEIRA";"rui palmeira";"rui palmeira";"RUI PALMEIRA";"PSDB";"AL";2294;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189942"
"RUY CARNEIRO";"CARNEIRO";"ruy carneiro";"ruy carneiro";"RUY CARNEIRO";"PSDB";"PB";2276;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189943"
"SÁ";;"sá";"sa";"SA";"PR";"RR";1272;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189944"
"SABINO CASTELO BRANCO";"CASTELO BRANCO";"sabino castelo branco";"sabino castelo branco";"SABINO CASTELO BRANCO";"PTB";"AM";1933;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189945"
"SÁGUAS MORAES";"MORAES";"ságuas moraes";"saguas moraes";"SAGUAS MORAES";"PT";"MT";2347;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189946"
"SALLES";;"salles";"salles";"SALLES";"DEM";"SP";2033;2007;53;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189947"
"SALVADOR ZIMBALDI";"ZIMBALDI";"salvador zimbaldi";"salvador zimbaldi";"SALVADOR ZIMBALDI";"PDT";"SP";1167;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189948"
"SANDES JÚNIOR";"JÚNIOR";"sandes júnior";"sandes junior";"SANDES JUNIOR";"PP";"GO";1688;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189949"
