"POLITICO";"SOBRENOME";"NOME_MINUSCULA";"NOME_CASA_MINUSCULA";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"JOSÉ PIMENTEL";"PIMENTEL";"josé pimentel";"jose pimentel";"JOSE PIMENTEL";"PT      ";"CE";1076;2007;53;
"JOSÉ ROBERTO DUDÉ";"DUDÉ";"josé roberto dudé";"jose roberto dude";"JOSE ROBERTO DUDE";"PT      ";"ES";2023;2007;53;
"JOSÉ SANTANA DE VASCONCELLOS";"SANTANA DE VASCONCELLOS";"josé santana de vasconcellos";"jose santana de vasconcellos";"JOSE SANTANA DE VASCONCELLOS";"PR      ";"MG";256;2007;53;
"JULIÃO AMIN";"AMIN";"julião amin";"juliao amin";"JULIAO AMIN";"PDT     ";"MA";1863;2007;53;
"JÚLIO REDECKER";"REDECKER";"júlio redecker";"julio redecker";"JULIO REDECKER";"PSDB    ";"RS";1203;2007;53;
"JUNIOR MARZOLA";"MARZOLA";"junior marzola";"junior marzola";"JUNIOR MARZOLA";"DEM     ";"TO";2015;2007;53;
"JURANDIL JUAREZ";"JUAREZ";"jurandil juarez";"jurandil juarez";"JURANDIL JUAREZ";"PMDB    ";"AP";1277;2007;53;
"JURANDY LOUREIRO";"LOUREIRO";"jurandy loureiro";"jurandy loureiro";"JURANDY LOUREIRO";"PSC     ";"ES";1864;2007;53;
"JUSMARI OLIVEIRA";"OLIVEIRA";"jusmari oliveira";"jusmari oliveira";"JUSMARI OLIVEIRA";"PR      ";"BA";1865;2007;53;
"JUVENIL";;"juvenil";"juvenil";"JUVENIL";"PRTB    ";"MG";1866;2007;53;
"LAERTE BESSA";"BESSA";"laerte bessa";"laerte bessa";"LAERTE BESSA";"PSC     ";"DF";1867;2007;53;
"LEANDRO SAMPAIO";"SAMPAIO";"leandro sampaio";"leandro sampaio";"LEANDRO SAMPAIO";"PPS     ";"RJ";1870;2007;53;
"LEO ALCÂNTARA";"ALCÂNTARA";"leo alcântara";"leo alcantara";"LEO ALCANTARA";"PR      ";"CE";1308;2007;53;
"LÉO VIVAS";"VIVAS";"léo vivas";"leo vivas";"LEO VIVAS";"PRB     ";"RJ";1872;2007;53;
"LÍDICE DA MATA";"MATA";"lídice da mata";"lidice da mata";"LIDICE DA MATA";"PSB     ";"BA";161;2007;53;
"LOBBE NETO";"NETO";"lobbe neto";"lobbe neto";"LOBBE NETO";"PSDB    ";"SP";1586;2007;53;
"LUCENIRA PIMENTEL";"PIMENTEL";"lucenira pimentel";"lucenira pimentel";"LUCENIRA PIMENTEL";"PR      ";"AP";1876;2007;53;
"LUCIANA COSTA";"COSTA";"luciana costa";"luciana costa";"LUCIANA COSTA";"PR      ";"SP";1980;2007;53;
"LUCIANA GENRO";"GENRO";"luciana genro";"luciana genro";"LUCIANA GENRO";"PSOL    ";"RS";1587;2007;53;
"LUCIANO PIZZATTO";"PIZZATTO";"luciano pizzatto";"luciano pizzatto";"LUCIANO PIZZATTO";"DEM     ";"PR";823;2007;53;
"LUIZ BASSUMA";"BASSUMA";"luiz bassuma";"luiz bassuma";"LUIZ BASSUMA";"PV      ";"BA";1544;2007;53;
"LUIZ BITTENCOURT";"BITTENCOURT";"luiz bittencourt";"luiz bittencourt";"LUIZ BITTENCOURT";"PMDB    ";"GO";1427;2007;53;
"LUIZ CARREIRA";"CARREIRA";"luiz carreira";"luiz carreira";"LUIZ CARREIRA";"DEM     ";"BA";1589;2007;53;
"LUIZ PAULO VELLOZO LUCAS";"VELLOZO";"luiz paulo vellozo lucas";"luiz paulo vellozo lucas";"LUIZ PAULO VELLOZO LUCAS";"PSDB    ";"ES";1880;2007;53;
"LUPÉRCIO RAMOS";"RAMOS";"lupércio ramos";"lupercio ramos";"LUPERCIO RAMOS";"PMDB    ";"AM";1591;2007;53;
"MAJOR FÁBIO";"FÁBIO";"major fábio";"major fabio";"MAJOR FABIO";"DEM     ";"PB";1986;2007;53;
"MARCELO ALMEIDA";"ALMEIDA";"marcelo almeida";"marcelo almeida";"MARCELO ALMEIDA";"PMDB    ";"PR";1979;2007;53;
"MARCELO GUIMARÃES FILHO";"GUIMARÃES FILHO";"marcelo guimarães filho";"marcelo guimaraes filho";"MARCELO GUIMARAES FILHO";"PMDB    ";"BA";1601;2007;53;
"MARCELO ITAGIBA";"ITAGIBA";"marcelo itagiba";"marcelo itagiba";"MARCELO ITAGIBA";"PSDB    ";"RJ";1883;2007;53;
"MARCELO MELO";"MELO";"marcelo melo";"marcelo melo";"MARCELO MELO";"PMDB    ";"GO";1884;2007;53;
"MARCELO ORTIZ";"ORTIZ";"marcelo ortiz";"marcelo ortiz";"MARCELO ORTIZ";"PV      ";"SP";1602;2007;53;
"MARCELO SERAFIM";"SERAFIM";"marcelo serafim";"marcelo serafim";"MARCELO SERAFIM";"PSB     ";"AM";1885;2007;53;
"MARCELO TEIXEIRA";"TEIXEIRA";"marcelo teixeira";"marcelo teixeira";"MARCELO TEIXEIRA";"PR      ";"CE";969;2007;53;
"MARCIO JUNQUEIRA";"JUNQUEIRA";"marcio junqueira";"marcio junqueira";"MARCIO JUNQUEIRA";"DEM     ";"RR";1887;2007;53;
"MARCIO PASSOS";"PASSOS";"marcio passos";"marcio passos";"MARCIO PASSOS";"PR      ";"MG";2024;2007;53;
"MARCONDES GADELHA";"GADELHA";"marcondes gadelha";"marcondes gadelha";"MARCONDES GADELHA";"PSC     ";"PB";1321;2007;53;
"MARCOS ANTONIO";"ANTONIO";"marcos antonio";"marcos antonio";"MARCOS ANTONIO";"PRB     ";"PE";1888;2007;53;
"MARCOS LIMA";"LIMA";"marcos lima";"marcos lima";"MARCOS LIMA";"PMDB    ";"MG";260;2007;53;
"MARIA DO CARMO LARA";"CARMO LARA";"maria do carmo lara";"maria do carmo lara";"MARIA DO CARMO LARA";"PT      ";"MG";1356;2007;53;
"MARIA HELENA";"HELENA";"maria helena";"maria helena";"MARIA HELENA";"PSB     ";"RR";1607;2007;53;
"MARIA LÚCIA CARDOSO";"CARDOSO";"maria lúcia cardoso";"maria lucia cardoso";"MARIA LUCIA CARDOSO";"PMDB    ";"MG";1357;2007;53;
"MARINA MAGGESSI";"MAGGESSI";"marina maggessi";"marina maggessi";"MARINA MAGGESSI";"PPS     ";"RJ";1890;2007;53;
"MÁRIO HERINGER";"HERINGER";"mário heringer";"mario heringer";"MARIO HERINGER";"PDT     ";"MG";1609;2007;53;
"MATTEO CHIARELLI";"CHIARELLI";"matteo chiarelli";"matteo chiarelli";"MATTEO CHIARELLI";"DEM     ";"RS";1981;2007;53;
"MAX ROSENMANN";"ROSENMANN";"max rosenmann";"max rosenmann";"MAX ROSENMANN";"PMDB    ";"PR";394;2007;53;
"MICHEL TEMER";"TEMER";"michel temer";"michel temer";"MICHEL TEMER";"PMDB    ";"SP";454;2007;53;
"MIGUEL MARTINI";"MARTINI";"miguel martini";"miguel martini";"MIGUEL MARTINI";"PHS     ";"MG";1895;2007;53;
"MILTON BARBOSA";"BARBOSA";"milton barbosa";"milton barbosa";"MILTON BARBOSA";"PSC     ";"BA";167;2007;53;
"MILTON VIEIRA";"VIEIRA";"milton vieira";"milton vieira";"MILTON VIEIRA";"DEM     ";"SP";2004;2007;53;
"MOISES AVELINO";"AVELINO";"moises avelino";"moises avelino";"MOISES AVELINO";"PMDB    ";"TO";508;2007;53;
"MUSSA DEMES";"DEMES";"mussa demes";"mussa demes";"MUSSA DEMES";"DEM     ";"PI";81;2007;53;
"NÉLIO DIAS";"DIAS";"nélio dias";"nelio dias";"NELIO DIAS";"PP      ";"RN";1619;2007;53;
"NELSON GOETTEN";"GOETTEN";"nelson goetten";"nelson goetten";"NELSON GOETTEN";"PR      ";"SC";1898;2007;53;
"NELSON PROENÇA";"PROENÇA";"nelson proença";"nelson proenca";"NELSON PROENCA";"PPS     ";"RS";856;2007;53;
"NELSON TRAD";"TRAD";"nelson trad";"nelson trad";"NELSON TRAD";"PMDB    ";"MS";808;2007;53;
"NEUCIMAR FRAGA";"FRAGA";"neucimar fraga";"neucimar fraga";"NEUCIMAR FRAGA";"PR      ";"ES";1621;2007;53;
"NEUDO CAMPOS";"CAMPOS";"neudo campos";"neudo campos";"NEUDO CAMPOS";"PP      ";"RR";1899;2007;53;
"NILMAR RUIZ";"RUIZ";"nilmar ruiz";"nilmar ruiz";"NILMAR RUIZ";"PR      ";"TO";1494;2007;53;
"NILSON MOURÃO";"MOURÃO";"nilson mourão";"nilson mourao";"NILSON MOURAO";"PT      ";"AC";1295;2007;53;
"OLAVO CALHEIROS";"CALHEIROS";"olavo calheiros";"olavo calheiros";"OLAVO CALHEIROS";"PMDB    ";"AL";660;2007;53;
"OSÓRIO ADRIANO";"ADRIANO";"osório adriano";"osorio adriano";"OSORIO ADRIANO";"DEM     ";"DF";791;2007;53;
"OSVALDO BIOLCHI";"BIOLCHI";"osvaldo biolchi";"osvaldo biolchi";"OSVALDO BIOLCHI";"PMDB    ";"RS";1142;2007;53;
"OSVALDO REIS";"REIS";"osvaldo reis";"osvaldo reis";"OSVALDO REIS";"PMDB    ";"TO";603;2007;53;
"PAES DE LIRA";"LIRA";"paes de lira";"paes de lira";"PAES DE LIRA";"PTC     ";"SP";2005;2007;53;
"PASTOR FRANKEMBERGEN";"FRANKEMBERGEN";"pastor frankembergen";"pastor frankembergen";"PASTOR FRANKEMBERGEN";"PTB     ";"RR";1633;2007;53;
"PASTOR MANOEL FERREIRA";"FERREIRA";"pastor manoel ferreira";"pastor manoel ferreira";"PASTOR MANOEL FERREIRA";"PR      ";"RJ";1902;2007;53;
"PASTOR PEDRO RIBEIRO";"RIBEIRO";"pastor pedro ribeiro";"pastor pedro ribeiro";"PASTOR PEDRO RIBEIRO";"PR      ";"CE";1635;2007;53;
"PAULO BAUER";"BAUER";"paulo bauer";"paulo bauer";"PAULO BAUER";"PSDB    ";"SC";844;2007;53;
"PAULO DELGADO";"DELGADO";"paulo delgado";"paulo delgado";"PAULO DELGADO";"PT      ";"MG";273;2007;53;
"PAULO HENRIQUE LUSTOSA";"LUSTOSA";"paulo henrique lustosa";"paulo henrique lustosa";"PAULO HENRIQUE LUSTOSA";"PMDB    ";"CE";1905;2007;53;
"PAULO LIMA";"LIMA";"paulo lima";"paulo lima";"PAULO LIMA";"PMDB    ";"SP";884;2007;53;
"PAULO RATTES";"RATTES";"paulo rattes";"paulo rattes";"PAULO RATTES";"PMDB    ";"RJ";1725;2007;53;
"PAULO RENATO SOUZA";"SOUZA";"paulo renato souza";"paulo renato souza";"PAULO RENATO SOUZA";"PSDB    ";"SP";1908;2007;53;
"PAULO ROBERTO PEREIRA";"PEREIRA";"paulo roberto pereira";"paulo roberto pereira";"PAULO ROBERTO PEREIRA";"PTB     ";"RS";1909;2007;53;
"PAULO ROCHA";;"paulo rocha";"paulo rocha";"PAULO ROCHA";"PT      ";"PA";580;2007;53;
"PEDRO VALADARES";"VALADARES";"pedro valadares";"pedro valadares";"PEDRO VALADARES";"DEM     ";"SE";667;2007;53;
"PEDRO WILSON";"WILSON";"pedro wilson";"pedro wilson";"PEDRO WILSON";"PT      ";"GO";1149;2007;53;
"POMPEO DE MATTOS";"MATTOS";"pompeo de mattos";"pompeo de mattos";"POMPEO DE MATTOS";"PDT     ";"RS";1458;2007;53;
"PROFESSOR RUY PAULETTI";"PAULETTI";"professor ruy pauletti";"professor ruy pauletti";"PROFESSOR RUY PAULETTI";"PSDB    ";"RS";1915;2007;53;
"PROFESSOR VICTORIO GALLI";"GALLI";"professor victorio galli";"professor victorio galli";"PROFESSOR VICTORIO GALLI";"PMDB    ";"MT";1983;2007;53;
"PROFESSORA RAQUEL TEIXEIRA";"TEIXEIRA";"professora raquel teixeira";"professora raquel teixeira";"PROFESSORA RAQUEL TEIXEIRA";"PSDB    ";"GO";1648;2007;53;
"R. SÁ FILHO";"FILHO";"r. sá filho";"r. sa filho";"R. SA FILHO";"PSDB    ";"PI";2020;2007;53;
"RAFAEL GUERRA";"GUERRA";"rafael guerra";"rafael guerra";"RAFAEL GUERRA";"PSDB    ";"MG";1360;2007;53;
"RAUL JUNGMANN";"JUNGMANN";"raul jungmann";"raul jungmann";"RAUL JUNGMANN";"PPS     ";"PE";1676;2007;53;
"REGIS DE OLIVEIRA";"DE";"regis de oliveira";"regis de oliveira";"REGIS DE OLIVEIRA";"PSC     ";"SP";1152;2007;53;
"REINALDO NOGUEIRA";"NOGUEIRA";"reinaldo nogueira";"reinaldo nogueira";"REINALDO NOGUEIRA";"PDT     ";"SP";1920;2007;53;
"RENATO AMARY";"AMARY";"renato amary";"renato amary";"RENATO AMARY";"PSDB    ";"SP";1921;2007;53;
"RENATO COZZOLINO";"COZZOLINO";"renato cozzolino";"renato cozzolino";"RENATO COZZOLINO";"PDT     ";"RJ";1680;2007;53;
"RENILDO CALHEIROS";"CALHEIROS";"renildo calheiros";"renildo calheiros";"RENILDO CALHEIROS";"PCdoB   ";"PE";652;2007;53;
"RICARDO BARROS";"BARROS";"ricardo barros";"ricardo barros";"RICARDO BARROS";"PP      ";"PR";1155;2007;53;
"RICARDO IZAR (PAI)";"IZAR";"ricardo izar";"ricardo izar";"RICARDO IZAR";"PTB";"SP";332;2007;53;
"RICARTE DE FREITAS";"FREITAS";"ricarte de freitas";"ricarte de freitas";"RICARTE DE FREITAS";"PTB     ";"MT";1463;2007;53;
"RITA CAMATA";"CAMATA";"rita camata";"rita camata";"RITA CAMATA";"PSDB    ";"ES";175;2007;53;
"ROBERTO ALVES";"ALVES";"roberto alves";"roberto alves";"ROBERTO ALVES";"PTB     ";"SP";2000;2007;53;
"ROBERTO MAGALHÃES";"MAGALHÃES";"roberto magalhães";"roberto magalhaes";"ROBERTO MAGALHAES";"DEM     ";"PE";654;2007;53;
"ROBERTO ROCHA";"ROCHA";"roberto rocha";"roberto rocha";"ROBERTO ROCHA";"PSDB    ";"MA";1157;2007;53;
"ROBSON TUMA";"TUMA";"robson tuma";"robson tuma";"ROBSON TUMA";"DEM     ";"SP";777;2007;53;
"RODOVALHO";;"rodovalho";"rodovalho";"RODOVALHO";"PP      ";"DF";1927;2007;53;
"RODRIGO ROCHA LOURES";"ROCHA LOURES";"rodrigo rocha loures";"rodrigo rocha loures";"RODRIGO ROCHA LOURES";"PMDB    ";"PR";1926;2007;53;
"RODRIGO ROLLEMBERG";"ROLLEMBERG";"rodrigo rollemberg";"rodrigo rollemberg";"RODRIGO ROLLEMBERG";"PSB     ";"DF";1929;2007;53;
"ROGERIO LISBOA";"LISBOA";"rogerio lisboa";"rogerio lisboa";"ROGERIO LISBOA";"DEM     ";"RJ";1930;2007;53;
"ROGÉRIO ROSSO";"ROSSO";"rogério rosso";"rogerio rosso";"ROGERIO ROSSO";"PMDB    ";"DF";2031;2007;53;
"ROGERIO SILVA";"SILVA";"rogerio silva";"rogerio silva";"ROGERIO SILVA";"PP      ";"MT";1162;2007;53;
"RÔMULO GOUVEIA";"GOUVEIA";"rômulo gouveia";"romulo gouveia";"ROMULO GOUVEIA";"PSDB    ";"PB";1932;2007;53;
"RONALDO CUNHA LIMA";"CUNHA LIMA";"ronaldo cunha lima";"ronaldo cunha lima";"RONALDO CUNHA LIMA";"PSDB    ";"PB";1684;2007;53;
"RONALDO LEITE";"LEITE";"ronaldo leite";"ronaldo leite";"RONALDO LEITE";"PHS     ";"AM";1992;2007;53;
"SÁ";;"sá";"sa";"SA";"PR      ";"RR";1272;2007;53;
"SALLES";;"salles";"salles";"SALLES";"DEM     ";"SP";2033;2007;53;
"SANDRO MATOS";"MATOS";"sandro matos";"sandro matos";"SANDRO MATOS";"PR      ";"RJ";1690;2007;53;
"SATURNINO MASSON";"MASSON";"saturnino masson";"saturnino masson";"SATURNINO MASSON";"PSDB    ";"MT";1985;2007;53;
"SEBASTIÃO MADEIRA";"MADEIRA";"sebastião madeira";"sebastiao madeira";"SEBASTIAO MADEIRA";"PSDB    ";"MA";1170;2007;53;
"SERGIO PETECÃO";"PETECÃO";"sergio petecão";"sergio petecao";"SERGIO PETECAO";"PMN     ";"AC";1936;2007;53;
"SEVERIANO ALVES";"ALVES";"severiano alves";"severiano alves";"SEVERIANO ALVES";"PMDB    ";"BA";1171;2007;53;
"SILAS BRASILEIRO";"BRASILEIRO";"silas brasileiro";"silas brasileiro";"SILAS BRASILEIRO";"PMDB    ";"MG";1173;2007;53;
"SILVINHO PECCIOLI";"PECCIOLI";"silvinho peccioli";"silvinho peccioli";"SILVINHO PECCIOLI";"DEM     ";"SP";1937;2007;53;
"SILVIO LOPES";"LOPES";"silvio lopes";"silvio lopes";"SILVIO LOPES";"PSDB    ";"RJ";1206;2007;53;
"SOLANGE AMARAL";"AMARAL";"solange amaral";"solange amaral";"SOLANGE AMARAL";"DEM     ";"RJ";1939;2007;53;
"SUELY";;"suely";"suely";"SUELY";"PR      ";"RJ";1941;2007;53;
"TADEU FILIPPELLI";"FILIPPELLI";"tadeu filippelli";"tadeu filippelli";"TADEU FILIPPELLI";"PMDB    ";"DF";1422;2007;53;
"TARCÍSIO ZIMMERMANN";"ZIMMERMANN";"tarcísio zimmermann";"tarcisio zimmermann";"TARCISIO ZIMMERMANN";"PT      ";"RS";1464;2007;53;
"TATICO";;"tatico";"tatico";"TATICO";"PTB     ";"GO";1694;2007;53;
"TELMA DE SOUZA";"SOUZA";"telma de souza";"telma de souza";"TELMA DE SOUZA";"PT      ";"SP";1178;2007;53;
"THELMA DE OLIVEIRA";"OLIVEIRA";"thelma de oliveira";"thelma de oliveira";"THELMA DE OLIVEIRA";"PSDB    ";"MT";1696;2007;53;
"THEMÍSTOCLES SAMPAIO";"SAMPAIO";"themístocles sampaio";"themistocles sampaio";"THEMISTOCLES SAMPAIO";"PMDB    ";"PI";1312;2007;53;
"TONHA MAGALHÃES";"MAGALHÃES";"tonha magalhães";"tonha magalhaes";"TONHA MAGALHAES";"PR      ";"BA";1942;2007;53;
"ULDURICO PINTO";"PINTO";"uldurico pinto";"uldurico pinto";"ULDURICO PINTO";"PHS     ";"BA";170;2007;53;
"URZENI ROCHA";"ROCHA";"urzeni rocha";"urzeni rocha";"URZENI ROCHA";"PSDB    ";"RR";1943;2007;53;
"VADÃO GOMES";"GOMES";"vadão gomes";"vadao gomes";"VADAO GOMES";"PP      ";"SP";756;2007;53;
"VANESSA GRAZZIOTIN";"GRAZZIOTIN";"vanessa grazziotin";"vanessa grazziotin";"VANESSA GRAZZIOTIN";"PCdoB   ";"AM";1287;2007;53;
"VELOSO";;"veloso";"veloso";"VELOSO";"PMDB    ";"BA";1948;2007;53;
"VIC PIRES FRANCO";"PIRES FRANCO";"vic pires franco";"vic pires franco";"VIC PIRES FRANCO";"DEM     ";"PA";1190;2007;53;
"VICENTE SELISTRE";"SELISTRE";"vicente selistre";"vicente selistre";"VICENTE SELISTRE";"PSB     ";"RS";2018;2007;53;
"VICENTINHO ALVES";"ALVES";"vicentinho alves";"vicentinho alves";"VICENTINHO ALVES";"PR      ";"TO";1949;2007;53;
"VIEGAS";;"viegas";"viegas";"VIEGAS";"PSDB    ";"PE";2016;2007;53;
"VIGNATTI";;"vignatti";"vignatti";"VIGNATTI";"PT      ";"SC";1701;2007;53;
"VINICIUS CARVALHO";"CARVALHO";"vinicius carvalho";"vinicius carvalho";"VINICIUS CARVALHO";"PTdoB   ";"RJ";1951;2007;53;
"VIRGÍLIO GUIMARÃES";"GUIMARÃES";"virgílio guimarães";"virgilio guimaraes";"VIRGILIO GUIMARAES";"PT      ";"MG";284;2007;53;
"VITAL DO RÊGO FILHO";"RÊGO FILHO";"vital do rêgo filho";"vital do rego filho";"VITAL DO REGO FILHO";"PMDB    ";"PB";1952;2007;53;
"WALDEMIR MOKA";"MOKA";"waldemir moka";"waldemir moka";"WALDEMIR MOKA";"PMDB    ";"MS";1433;2007;53;
"WALDIR NEVES";"NEVES";"waldir neves";"waldir neves";"WALDIR NEVES";"PSDB    ";"MS";1955;2007;53;
"WALTER BRITO NETO";"BRITO NETO";"walter brito neto";"walter brito neto";"WALTER BRITO NETO";"PRB     ";"PB";1984;2007;53;
"WALTER PINHEIRO";"PINHEIRO";"walter pinheiro";"walter pinheiro";"WALTER PINHEIRO";"PT      ";"BA";1243;2007;53;
"WASHINGTON LUIZ";"LUIZ";"washington luiz";"washington luiz";"WASHINGTON LUIZ";"PT      ";"MA";1728;2007;53;
"WILLIAM WOO";"WOO";"william woo";"william woo";"WILLIAM WOO";"PPS     ";"SP";1958;2007;53;
"WILSON BRAGA";"BRAGA";"wilson braga";"wilson braga";"WILSON BRAGA";"PMDB    ";"PB";1197;2007;53;
"WILSON PICLER";"PICLER";"wilson picler";"wilson picler";"WILSON PICLER";"PDT     ";"PR";2010;2007;53;
"WILSON SANTIAGO";"SANTIAGO";"wilson santiago";"wilson santiago";"WILSON SANTIAGO";"PMDB    ";"PB";1704;2007;53;
"ZÉ GERARDO";"GERARDO";"zé gerardo";"ze gerardo";"ZE GERARDO";"PMDB    ";"CE";1082;2007;53;
